eventID,occurrenceID,eventDate,verbatimIdentification,occurrenceStatus,basisOfRecord,individualCount,associatedOccurrence,scientficName,taxonRank,kingdom,phylum,class,order,family,genus,scientificNameID
VK906_20090902_RB09GOM204,RB-09-GOM-204_2,2009-09-02,Fauveliopsidae,present,HumanObservation,2,Lophelia,Fauveliopsidae,Family,Animalia,Annelida,Polychaeta,Terebellida,Fauveliopsidae,NA,"urn:lsid:marinespecies.org:taxname:978, urn:lsid:itis.gov:itis_tsn: 67298"
VK906_20090902_RB09GOM204,RB-09-GOM-204_3,2009-09-02,Gastropoda,present,HumanObservation,2,Lophelia,Gastropoda,Class,Animalia,Mollusca,Gastropoda,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:101, urn:lsid:itis.gov:itis_tsn: 69459"
VK906_20090902_RB09GOM204,RB-09-GOM-204_4,2009-09-02,Naididae,present,HumanObservation,6,Lophelia,Naididae,Family,Animalia,Annelida,Clitellata,Tubificida,Naididae,NA,"urn:lsid:marinespecies.org:taxname:2039, urn:lsid:itis.gov:itis_tsn: 68854"
VK906_20090902_RB09GOM204,RB-09-GOM-204_5,2009-09-02,Orbiniidae,present,HumanObservation,2,Lophelia,Orbiniidae,Family,Animalia,Annelida,Polychaeta,NA,Orbiniidae,NA,"urn:lsid:marinespecies.org:taxname:902, urn:lsid:itis.gov:itis_tsn: 66570"
VK906_20090902_RB09GOM204,RB-09-GOM-204_6,2009-09-02,Oweniidae,present,HumanObservation,3,Lophelia,Oweniidae,Family,Animalia,Annelida,Polychaeta,NA,Oweniidae,NA,"urn:lsid:marinespecies.org:taxname:975, urn:lsid:itis.gov:itis_tsn: 67644"
VK906_20090902_RB09GOM204,RB-09-GOM-204_7,2009-09-02,Paraonidae,present,HumanObservation,3,Lophelia,Paraonidae,Family,Animalia,Annelida,Polychaeta,NA,Paraonidae,NA,"urn:lsid:marinespecies.org:taxname:903, urn:lsid:itis.gov:itis_tsn: 66659"
VK906_20090902_RB09GOM204,RB-09-GOM-204_8,2009-09-02,Porifera,present,HumanObservation,1,Lophelia,Porifera,Phylum,Animalia,Porifera,NA,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:558, urn:lsid:itis.gov:itis_tsn: 46861"
VK906_20090902_RB09GOM205,RB-09-GOM-205_1,2009-09-02,Naididae,present,HumanObservation,1,Lophelia,Naididae,Family,Animalia,Annelida,Clitellata,Tubificida,Naididae,NA,"urn:lsid:marinespecies.org:taxname:2039, urn:lsid:itis.gov:itis_tsn: 68854"
VK906_20090902_RB09GOM205,RB-09-GOM-205_2,2009-09-02,Oweniidae,present,HumanObservation,1,Lophelia,Oweniidae,Family,Animalia,Annelida,Polychaeta,NA,Oweniidae,NA,"urn:lsid:marinespecies.org:taxname:975, urn:lsid:itis.gov:itis_tsn: 67644"
VK906_20090902_RB09GOM205,RB-09-GOM-205_3,2009-09-02,Porifera,present,HumanObservation,1,Lophelia,Porifera,Phylum,Animalia,Porifera,NA,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:558, urn:lsid:itis.gov:itis_tsn: 46861"
VK906_20090902_RB09GOM205,RB-09-GOM-205_4,2009-09-02,Serpulidae,present,HumanObservation,1,Lophelia,Serpulidae,Family,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,NA,"urn:lsid:marinespecies.org:taxname:988, urn:lsid:itis.gov:itis_tsn: 68232"
VK906_20090902_RB09GOM205,RB-09-GOM-205_5,2009-09-02,Spionidae,present,HumanObservation,2,Lophelia,Spionidae,Family,Animalia,Annelida,Polychaeta,Spionida,Spionidae,NA,"urn:lsid:marinespecies.org:taxname:913, urn:lsid:itis.gov:itis_tsn: 66781"
VK906_20090902_RB09GOM206,RB-09-GOM-206_1,2009-09-02,Ampharetidae,present,HumanObservation,3,Lophelia,Ampharetidae,Family,Animalia,Annelida,Polychaeta,Terebellida,Ampharetidae,NA,"urn:lsid:marinespecies.org:taxname:981, urn:lsid:itis.gov:itis_tsn: 67718"
VK906_20090902_RB09GOM206,RB-09-GOM-206_2,2009-09-02,Bivalvia,present,HumanObservation,3,Lophelia,Bivalvia,Class,Animalia,Mollusca,Bivalvia,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:105, urn:lsid:itis.gov:itis_tsn: 79118"
VK906_20090902_RB09GOM206,RB-09-GOM-206_3,2009-09-02,Desmosomatidae,present,HumanObservation,1,Lophelia,Desmosomatidae,Family,Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,NA,"urn:lsid:marinespecies.org:taxname:118250, urn:lsid:itis.gov:itis_tsn: 92893"
VK906_20090902_RB09GOM206,RB-09-GOM-206_4,2009-09-02,Glyceridae,present,HumanObservation,1,Lophelia,Glyceridae,Family,Animalia,Annelida,Polychaeta,Phyllodocida,Glyceridae,NA,"urn:lsid:marinespecies.org:taxname:952, urn:lsid:itis.gov:itis_tsn: 66101"
VK906_20090902_RB09GOM206,RB-09-GOM-206_5,2009-09-02,Munnopsidae,present,HumanObservation,1,Lophelia,Munnopsidae,Family,Animalia,Arthropoda,Malacostraca,Isopoda,Munnopsidae,NA,"urn:lsid:marinespecies.org:taxname:118264, urn:lsid:itis.gov:itis_tsn: 92999"
VK906_20090902_RB09GOM206,RB-09-GOM-206_6,2009-09-02,Naididae,present,HumanObservation,1,Lophelia,Naididae,Family,Animalia,Annelida,Clitellata,Tubificida,Naididae,NA,"urn:lsid:marinespecies.org:taxname:2039, urn:lsid:itis.gov:itis_tsn: 68854"
VK906_20090902_RB09GOM206,RB-09-GOM-206_7,2009-09-02,Orbiniidae,present,HumanObservation,1,Lophelia,Orbiniidae,Family,Animalia,Annelida,Polychaeta,NA,Orbiniidae,NA,"urn:lsid:marinespecies.org:taxname:902, urn:lsid:itis.gov:itis_tsn: 66570"
VK906_20090902_RB09GOM206,RB-09-GOM-206_8,2009-09-02,Oweniidae,present,HumanObservation,11,Lophelia,Oweniidae,Family,Animalia,Annelida,Polychaeta,NA,Oweniidae,NA,"urn:lsid:marinespecies.org:taxname:975, urn:lsid:itis.gov:itis_tsn: 67644"
VK906_20090902_RB09GOM206,RB-09-GOM-206_9,2009-09-02,Porifera,present,HumanObservation,1,Lophelia,Porifera,Phylum,Animalia,Porifera,NA,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:558, urn:lsid:itis.gov:itis_tsn: 46861"
VK906_20090902_RB09GOM206,RB-09-GOM-206_10,2009-09-02,Sphyrapodidae,present,HumanObservation,5,Lophelia,Sphyrapodidae,Family,Animalia,Arthropoda,Malacostraca,Tanaidacea,Sphyrapodidae,NA,"urn:lsid:marinespecies.org:taxname:246702, urn:lsid:itis.gov:itis_tsn: NA"
VK906_20090902_RB09GOM206,RB-09-GOM-206_11,2009-09-02,Spionidae,present,HumanObservation,2,Lophelia,Spionidae,Family,Animalia,Annelida,Polychaeta,Spionida,Spionidae,NA,"urn:lsid:marinespecies.org:taxname:913, urn:lsid:itis.gov:itis_tsn: 66781"
VK906_20090902_RB09GOM206,RB-09-GOM-206_12,2009-09-02,Syllidae,present,HumanObservation,2,Lophelia,Syllidae,Family,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,NA,"urn:lsid:marinespecies.org:taxname:948, urn:lsid:itis.gov:itis_tsn: 65587"
VK906_20090902_RB09GOM207,RB-09-GOM-207_1,2009-09-02,Munnopsidae,present,HumanObservation,1,Lophelia,Munnopsidae,Family,Animalia,Arthropoda,Malacostraca,Isopoda,Munnopsidae,NA,"urn:lsid:marinespecies.org:taxname:118264, urn:lsid:itis.gov:itis_tsn: 92999"
VK906_20090902_RB09GOM207,RB-09-GOM-207_2,2009-09-02,Naididae,present,HumanObservation,2,Lophelia,Naididae,Family,Animalia,Annelida,Clitellata,Tubificida,Naididae,NA,"urn:lsid:marinespecies.org:taxname:2039, urn:lsid:itis.gov:itis_tsn: 68854"
VK906_20090902_RB09GOM207,RB-09-GOM-207_3,2009-09-02,Oweniidae,present,HumanObservation,2,Lophelia,Oweniidae,Family,Animalia,Annelida,Polychaeta,NA,Oweniidae,NA,"urn:lsid:marinespecies.org:taxname:975, urn:lsid:itis.gov:itis_tsn: 67644"
VK906_20090902_RB09GOM207,RB-09-GOM-207_4,2009-09-02,Porifera,present,HumanObservation,1,Lophelia,Porifera,Phylum,Animalia,Porifera,NA,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:558, urn:lsid:itis.gov:itis_tsn: 46861"
VK906_20090902_RB09GOM207,RB-09-GOM-207_5,2009-09-02,Spionidae,present,HumanObservation,2,Lophelia,Spionidae,Family,Animalia,Annelida,Polychaeta,Spionida,Spionidae,NA,"urn:lsid:marinespecies.org:taxname:913, urn:lsid:itis.gov:itis_tsn: 66781"
VK906_20090902_RB09GOM208,RB-09-GOM-208_1,2009-09-02,Porifera,present,HumanObservation,1,Lophelia,Porifera,Phylum,Animalia,Porifera,NA,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:558, urn:lsid:itis.gov:itis_tsn: 46861"
VK906_20090902_RB09GOM209,RB-09-GOM-209_1,2009-09-02,Ampharetidae,present,HumanObservation,3,Lophelia,Ampharetidae,Family,Animalia,Annelida,Polychaeta,Terebellida,Ampharetidae,NA,"urn:lsid:marinespecies.org:taxname:981, urn:lsid:itis.gov:itis_tsn: 67718"
VK906_20090902_RB09GOM209,RB-09-GOM-209_2,2009-09-02,Bivalvia,present,HumanObservation,4,Lophelia,Bivalvia,Class,Animalia,Mollusca,Bivalvia,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:105, urn:lsid:itis.gov:itis_tsn: 79118"
VK906_20090902_RB09GOM209,RB-09-GOM-209_3,2009-09-02,Cossuridae,present,HumanObservation,1,Lophelia,Cossuridae,Family,Animalia,Annelida,Polychaeta,NA,Cossuridae,NA,"urn:lsid:marinespecies.org:taxname:908, urn:lsid:itis.gov:itis_tsn: 67205"
VK906_20090902_RB09GOM209,RB-09-GOM-209_4,2009-09-02,Desmosomatidae,present,HumanObservation,1,Lophelia,Desmosomatidae,Family,Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,NA,"urn:lsid:marinespecies.org:taxname:118250, urn:lsid:itis.gov:itis_tsn: 92893"
VK906_20090902_RB09GOM209,RB-09-GOM-209_5,2009-09-02,Fauveliopsidae,present,HumanObservation,5,Lophelia,Fauveliopsidae,Family,Animalia,Annelida,Polychaeta,Terebellida,Fauveliopsidae,NA,"urn:lsid:marinespecies.org:taxname:978, urn:lsid:itis.gov:itis_tsn: 67298"
VK906_20090902_RB09GOM209,RB-09-GOM-209_6,2009-09-02,Flabelligeridae,present,HumanObservation,1,Lophelia,Flabelligeridae,Family,Animalia,Annelida,Polychaeta,Terebellida,Flabelligeridae,NA,"urn:lsid:marinespecies.org:taxname:976, urn:lsid:itis.gov:itis_tsn: 67224"
VK906_20090902_RB09GOM209,RB-09-GOM-209_7,2009-09-02,Gastropoda,present,HumanObservation,5,Lophelia,Gastropoda,Class,Animalia,Mollusca,Gastropoda,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:101, urn:lsid:itis.gov:itis_tsn: 69459"
VK906_20090902_RB09GOM209,RB-09-GOM-209_8,2009-09-02,Maldanidae,present,HumanObservation,1,Lophelia,Maldanidae,Family,Animalia,Annelida,Polychaeta,NA,Maldanidae,NA,"urn:lsid:marinespecies.org:taxname:923, urn:lsid:itis.gov:itis_tsn: 67515"
VK906_20090902_RB09GOM209,RB-09-GOM-209_9,2009-09-02,Munnopsidae,present,HumanObservation,2,Lophelia,Munnopsidae,Family,Animalia,Arthropoda,Malacostraca,Isopoda,Munnopsidae,NA,"urn:lsid:marinespecies.org:taxname:118264, urn:lsid:itis.gov:itis_tsn: 92999"
VK906_20090902_RB09GOM209,RB-09-GOM-209_10,2009-09-02,Oweniidae,present,HumanObservation,27,Lophelia,Oweniidae,Family,Animalia,Annelida,Polychaeta,NA,Oweniidae,NA,"urn:lsid:marinespecies.org:taxname:975, urn:lsid:itis.gov:itis_tsn: 67644"
VK906_20090902_RB09GOM209,RB-09-GOM-209_11,2009-09-02,Porifera,present,HumanObservation,1,Lophelia,Porifera,Phylum,Animalia,Porifera,NA,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:558, urn:lsid:itis.gov:itis_tsn: 46861"
VK906_20090902_RB09GOM209,RB-09-GOM-209_12,2009-09-02,Spionidae,present,HumanObservation,4,Lophelia,Spionidae,Family,Animalia,Annelida,Polychaeta,Spionida,Spionidae,NA,"urn:lsid:marinespecies.org:taxname:913, urn:lsid:itis.gov:itis_tsn: 66781"
VK906_20090902_RB09GOM210,RB-09-GOM-210_1,2009-09-02,Bivalvia,present,HumanObservation,1,Lophelia,Bivalvia,Class,Animalia,Mollusca,Bivalvia,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:105, urn:lsid:itis.gov:itis_tsn: 79118"
VK906_20090902_RB09GOM210,RB-09-GOM-210_2,2009-09-02,Cossuridae,present,HumanObservation,2,Lophelia,Cossuridae,Family,Animalia,Annelida,Polychaeta,NA,Cossuridae,NA,"urn:lsid:marinespecies.org:taxname:908, urn:lsid:itis.gov:itis_tsn: 67205"
VK906_20090902_RB09GOM210,RB-09-GOM-210_3,2009-09-02,Eunicidae,present,HumanObservation,1,Lophelia,Eunicidae,Family,Animalia,Annelida,Polychaeta,Eunicida,Eunicidae,NA,"urn:lsid:marinespecies.org:taxname:966, urn:lsid:itis.gov:itis_tsn: 66260"
VK906_20090902_RB09GOM210,RB-09-GOM-210_4,2009-09-02,Gastropoda,present,HumanObservation,2,Lophelia,Gastropoda,Class,Animalia,Mollusca,Gastropoda,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:101, urn:lsid:itis.gov:itis_tsn: 69459"
VK906_20090902_RB09GOM210,RB-09-GOM-210_5,2009-09-02,Maldanidae,present,HumanObservation,1,Lophelia,Maldanidae,Family,Animalia,Annelida,Polychaeta,NA,Maldanidae,NA,"urn:lsid:marinespecies.org:taxname:923, urn:lsid:itis.gov:itis_tsn: 67515"
VK906_20090902_RB09GOM210,RB-09-GOM-210_6,2009-09-02,Onuphidae,present,HumanObservation,1,Lophelia,Onuphidae,Family,Animalia,Annelida,Polychaeta,Eunicida,Onuphidae,NA,"urn:lsid:marinespecies.org:taxname:965, urn:lsid:itis.gov:itis_tsn: 66157"
VK906_20090902_RB09GOM210,RB-09-GOM-210_7,2009-09-02,Oweniidae,present,HumanObservation,4,Lophelia,Oweniidae,Family,Animalia,Annelida,Polychaeta,NA,Oweniidae,NA,"urn:lsid:marinespecies.org:taxname:975, urn:lsid:itis.gov:itis_tsn: 67644"
VK906_20090902_RB09GOM210,RB-09-GOM-210_8,2009-09-02,Porifera,present,HumanObservation,1,Lophelia,Porifera,Phylum,Animalia,Porifera,NA,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:558, urn:lsid:itis.gov:itis_tsn: 46861"
VK906_20090902_RB09GOM210,RB-09-GOM-210_9,2009-09-02,Spionidae,present,HumanObservation,1,Lophelia,Spionidae,Family,Animalia,Annelida,Polychaeta,Spionida,Spionidae,NA,"urn:lsid:marinespecies.org:taxname:913, urn:lsid:itis.gov:itis_tsn: 66781"
VK906_20090902_RB09GOM211,RB-09-GOM-211_1,2009-09-02,Fauveliopsidae,present,HumanObservation,1,Lophelia,Fauveliopsidae,Family,Animalia,Annelida,Polychaeta,Terebellida,Fauveliopsidae,NA,"urn:lsid:marinespecies.org:taxname:978, urn:lsid:itis.gov:itis_tsn: 67298"
VK906_20090902_RB09GOM211,RB-09-GOM-211_2,2009-09-02,Naididae,present,HumanObservation,4,Lophelia,Naididae,Family,Animalia,Annelida,Clitellata,Tubificida,Naididae,NA,"urn:lsid:marinespecies.org:taxname:2039, urn:lsid:itis.gov:itis_tsn: 68854"
VK906_20090902_RB09GOM211,RB-09-GOM-211_3,2009-09-02,Oweniidae,present,HumanObservation,2,Lophelia,Oweniidae,Family,Animalia,Annelida,Polychaeta,NA,Oweniidae,NA,"urn:lsid:marinespecies.org:taxname:975, urn:lsid:itis.gov:itis_tsn: 67644"
VK906_20090902_RB09GOM211,RB-09-GOM-211_4,2009-09-02,Porifera,present,HumanObservation,1,Lophelia,Porifera,Phylum,Animalia,Porifera,NA,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:558, urn:lsid:itis.gov:itis_tsn: 46861"
VK906_20090902_RB09GOM212,RB-09-GOM-212_1,2009-09-02,Ampharetidae,present,HumanObservation,3,Lophelia,Ampharetidae,Family,Animalia,Annelida,Polychaeta,Terebellida,Ampharetidae,NA,"urn:lsid:marinespecies.org:taxname:981, urn:lsid:itis.gov:itis_tsn: 67718"
VK906_20090902_RB09GOM212,RB-09-GOM-212_2,2009-09-02,Anthozoa,present,HumanObservation,1,Lophelia,Anthozoa,Subphylum,Animalia,Cnidaria,NA,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:1292, urn:lsid:itis.gov:itis_tsn: 51938"
VK906_20090902_RB09GOM212,RB-09-GOM-212_3,2009-09-02,Capitellidae,present,HumanObservation,2,Lophelia,Capitellidae,Family,Animalia,Annelida,Polychaeta,NA,Capitellidae,NA,"urn:lsid:marinespecies.org:taxname:921, urn:lsid:itis.gov:itis_tsn: 67413"
VK906_20090902_RB09GOM212,RB-09-GOM-212_4,2009-09-02,Fauveliopsidae,present,HumanObservation,9,Lophelia,Fauveliopsidae,Family,Animalia,Annelida,Polychaeta,Terebellida,Fauveliopsidae,NA,"urn:lsid:marinespecies.org:taxname:978, urn:lsid:itis.gov:itis_tsn: 67298"
VK906_20090902_RB09GOM212,RB-09-GOM-212_5,2009-09-02,Flabelligeridae,present,HumanObservation,1,Lophelia,Flabelligeridae,Family,Animalia,Annelida,Polychaeta,Terebellida,Flabelligeridae,NA,"urn:lsid:marinespecies.org:taxname:976, urn:lsid:itis.gov:itis_tsn: 67224"
VK906_20090902_RB09GOM212,RB-09-GOM-212_6,2009-09-02,Gastropoda,present,HumanObservation,1,Lophelia,Gastropoda,Class,Animalia,Mollusca,Gastropoda,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:101, urn:lsid:itis.gov:itis_tsn: 69459"
VK906_20090902_RB09GOM212,RB-09-GOM-212_7,2009-09-02,Glyceridae,present,HumanObservation,1,Lophelia,Glyceridae,Family,Animalia,Annelida,Polychaeta,Phyllodocida,Glyceridae,NA,"urn:lsid:marinespecies.org:taxname:952, urn:lsid:itis.gov:itis_tsn: 66101"
VK906_20090902_RB09GOM212,RB-09-GOM-212_8,2009-09-02,Maldanidae,present,HumanObservation,3,Lophelia,Maldanidae,Family,Animalia,Annelida,Polychaeta,NA,Maldanidae,NA,"urn:lsid:marinespecies.org:taxname:923, urn:lsid:itis.gov:itis_tsn: 67515"
VK906_20090902_RB09GOM212,RB-09-GOM-212_9,2009-09-02,Munnopsidae,present,HumanObservation,1,Lophelia,Munnopsidae,Family,Animalia,Arthropoda,Malacostraca,Isopoda,Munnopsidae,NA,"urn:lsid:marinespecies.org:taxname:118264, urn:lsid:itis.gov:itis_tsn: 92999"
VK906_20090902_RB09GOM212,RB-09-GOM-212_10,2009-09-02,Naididae,present,HumanObservation,1,Lophelia,Naididae,Family,Animalia,Annelida,Clitellata,Tubificida,Naididae,NA,"urn:lsid:marinespecies.org:taxname:2039, urn:lsid:itis.gov:itis_tsn: 68854"
VK906_20090902_RB09GOM212,RB-09-GOM-212_11,2009-09-02,Nerillidae,present,HumanObservation,4,Lophelia,Nerillidae,Family,Animalia,Annelida,Polychaeta,NA,Nerillidae,NA,"urn:lsid:marinespecies.org:taxname:992, urn:lsid:itis.gov:itis_tsn: 68397"
VK906_20090902_RB09GOM212,RB-09-GOM-212_12,2009-09-02,Oweniidae,present,HumanObservation,7,Lophelia,Oweniidae,Family,Animalia,Annelida,Polychaeta,NA,Oweniidae,NA,"urn:lsid:marinespecies.org:taxname:975, urn:lsid:itis.gov:itis_tsn: 67644"
VK906_20090902_RB09GOM212,RB-09-GOM-212_13,2009-09-02,Porifera,present,HumanObservation,1,Lophelia,Porifera,Phylum,Animalia,Porifera,NA,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:558, urn:lsid:itis.gov:itis_tsn: 46861"
VK906_20090902_RB09GOM212,RB-09-GOM-212_14,2009-09-02,Spionidae,present,HumanObservation,1,Lophelia,Spionidae,Family,Animalia,Annelida,Polychaeta,Spionida,Spionidae,NA,"urn:lsid:marinespecies.org:taxname:913, urn:lsid:itis.gov:itis_tsn: 66781"
VK906_20090902_RB09GOM212,RB-09-GOM-212_15,2009-09-02,Syllidae,present,HumanObservation,4,Lophelia,Syllidae,Family,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,NA,"urn:lsid:marinespecies.org:taxname:948, urn:lsid:itis.gov:itis_tsn: 65587"
VK906_20090902_RB09GOM213,RB-09-GOM-213_1,2009-09-02,Ampharetidae,present,HumanObservation,1,Lophelia,Ampharetidae,Family,Animalia,Annelida,Polychaeta,Terebellida,Ampharetidae,NA,"urn:lsid:marinespecies.org:taxname:981, urn:lsid:itis.gov:itis_tsn: 67718"
VK906_20090902_RB09GOM213,RB-09-GOM-213_2,2009-09-02,Cossuridae,present,HumanObservation,3,Lophelia,Cossuridae,Family,Animalia,Annelida,Polychaeta,NA,Cossuridae,NA,"urn:lsid:marinespecies.org:taxname:908, urn:lsid:itis.gov:itis_tsn: 67205"
VK906_20090902_RB09GOM213,RB-09-GOM-213_3,2009-09-02,Lumbrineridae,present,HumanObservation,1,Lophelia,Lumbrineridae,Family,Animalia,Annelida,Polychaeta,Eunicida,Lumbrineridae,NA,"urn:lsid:marinespecies.org:taxname:967, urn:lsid:itis.gov:itis_tsn: 66335"
VK906_20090902_RB09GOM213,RB-09-GOM-213_4,2009-09-02,Maldanidae,present,HumanObservation,2,Lophelia,Maldanidae,Family,Animalia,Annelida,Polychaeta,NA,Maldanidae,NA,"urn:lsid:marinespecies.org:taxname:923, urn:lsid:itis.gov:itis_tsn: 67515"
VK906_20090902_RB09GOM213,RB-09-GOM-213_5,2009-09-02,Naididae,present,HumanObservation,1,Lophelia,Naididae,Family,Animalia,Annelida,Clitellata,Tubificida,Naididae,NA,"urn:lsid:marinespecies.org:taxname:2039, urn:lsid:itis.gov:itis_tsn: 68854"
VK906_20090902_RB09GOM213,RB-09-GOM-213_6,2009-09-02,Nemertea,present,HumanObservation,1,Lophelia,Nemertea,Phylum,Animalia,Nemertea,NA,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:152391, urn:lsid:itis.gov:itis_tsn: 57411"
VK906_20090902_RB09GOM213,RB-09-GOM-213_7,2009-09-02,Onuphidae,present,HumanObservation,2,Lophelia,Onuphidae,Family,Animalia,Annelida,Polychaeta,Eunicida,Onuphidae,NA,"urn:lsid:marinespecies.org:taxname:965, urn:lsid:itis.gov:itis_tsn: 66157"
VK906_20090902_RB09GOM213,RB-09-GOM-213_8,2009-09-02,Oweniidae,present,HumanObservation,2,Lophelia,Oweniidae,Family,Animalia,Annelida,Polychaeta,NA,Oweniidae,NA,"urn:lsid:marinespecies.org:taxname:975, urn:lsid:itis.gov:itis_tsn: 67644"
VK906_20090902_RB09GOM213,RB-09-GOM-213_9,2009-09-02,Paraonidae,present,HumanObservation,1,Lophelia,Paraonidae,Family,Animalia,Annelida,Polychaeta,NA,Paraonidae,NA,"urn:lsid:marinespecies.org:taxname:903, urn:lsid:itis.gov:itis_tsn: 66659"
VK906_20090902_RB09GOM213,RB-09-GOM-213_10,2009-09-02,Porifera,present,HumanObservation,1,Lophelia,Porifera,Phylum,Animalia,Porifera,NA,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:558, urn:lsid:itis.gov:itis_tsn: 46861"
VK906_20090902_RB09GOM213,RB-09-GOM-213_11,2009-09-02,Spionidae,present,HumanObservation,4,Lophelia,Spionidae,Family,Animalia,Annelida,Polychaeta,Spionida,Spionidae,NA,"urn:lsid:marinespecies.org:taxname:913, urn:lsid:itis.gov:itis_tsn: 66781"
VK906_20090902_RB09GOM214,RB-09-GOM-214_1,2009-09-02,Ampharetidae,present,HumanObservation,2,Lophelia,Ampharetidae,Family,Animalia,Annelida,Polychaeta,Terebellida,Ampharetidae,NA,"urn:lsid:marinespecies.org:taxname:981, urn:lsid:itis.gov:itis_tsn: 67718"
VK906_20090902_RB09GOM214,RB-09-GOM-214_2,2009-09-02,Naididae,present,HumanObservation,4,Lophelia,Naididae,Family,Animalia,Annelida,Clitellata,Tubificida,Naididae,NA,"urn:lsid:marinespecies.org:taxname:2039, urn:lsid:itis.gov:itis_tsn: 68854"
VK906_20090902_RB09GOM214,RB-09-GOM-214_3,2009-09-02,Oweniidae,present,HumanObservation,2,Lophelia,Oweniidae,Family,Animalia,Annelida,Polychaeta,NA,Oweniidae,NA,"urn:lsid:marinespecies.org:taxname:975, urn:lsid:itis.gov:itis_tsn: 67644"
VK906_20090902_RB09GOM214,RB-09-GOM-214_4,2009-09-02,Paraonidae,present,HumanObservation,1,Lophelia,Paraonidae,Family,Animalia,Annelida,Polychaeta,NA,Paraonidae,NA,"urn:lsid:marinespecies.org:taxname:903, urn:lsid:itis.gov:itis_tsn: 66659"
VK906_20090902_RB09GOM214,RB-09-GOM-214_5,2009-09-02,Porifera,present,HumanObservation,1,Lophelia,Porifera,Phylum,Animalia,Porifera,NA,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:558, urn:lsid:itis.gov:itis_tsn: 46861"
VK906_20090902_RB09GOM215,RB-09-GOM-215_1,2009-09-02,Amphilochidae,present,HumanObservation,1,Lophelia,Amphilochidae,Family,Animalia,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,NA,"urn:lsid:marinespecies.org:taxname:101365, urn:lsid:itis.gov:itis_tsn: 93382"
VK906_20090902_RB09GOM215,RB-09-GOM-215_2,2009-09-02,Aoridae,present,HumanObservation,1,Lophelia,Aoridae,Family,Animalia,Arthropoda,Malacostraca,Amphipoda,Aoridae,NA,"urn:lsid:marinespecies.org:taxname:101368, urn:lsid:itis.gov:itis_tsn: 93440"
VK906_20090902_RB09GOM215,RB-09-GOM-215_3,2009-09-02,Apseudidae,present,HumanObservation,2,Lophelia,Apseudidae,Family,Animalia,Arthropoda,Malacostraca,Tanaidacea,Apseudidae,NA,"urn:lsid:marinespecies.org:taxname:136153, urn:lsid:itis.gov:itis_tsn: 91163"
VK906_20090902_RB09GOM215,RB-09-GOM-215_4,2009-09-02,Bivalvia,present,HumanObservation,7,Lophelia,Bivalvia,Class,Animalia,Mollusca,Bivalvia,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:105, urn:lsid:itis.gov:itis_tsn: 79118"
VK906_20090902_RB09GOM215,RB-09-GOM-215_5,2009-09-02,Callipallenidae,present,HumanObservation,1,Lophelia,Callipallenidae,Family,Animalia,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,NA,"urn:lsid:marinespecies.org:taxname:1564, urn:lsid:itis.gov:itis_tsn: 83666"
VK906_20090902_RB09GOM215,RB-09-GOM-215_6,2009-09-02,Cirratulidae,present,HumanObservation,2,Lophelia,Cirratulidae,Family,Animalia,Annelida,Polychaeta,Terebellida,Cirratulidae,NA,"urn:lsid:marinespecies.org:taxname:919, urn:lsid:itis.gov:itis_tsn: 67116"
